Datetime,Close,High,Low,Open,Volume,VOLATILITY,ATR,DRAWDOWN,RETURN_1D,RETURN_5D,MA20,MA50,MA20/CLOSE,MA50/CLOSE,SLOPE_MA20,RSI_14,ROC_10
2023-08-10 22:00:00+00:00,1944.699951171875,1945.5999755859375,1943.9000244140625,1944.9000244140625,0,0.0016105689275537369,4.507123674665179,-0.012592053225755483,0.0,-0.004300867604866143,1950.7249938964844,1954.3260009765625,1.0030981862888302,1.004949889466952,-0.043811218817004956,39.7726445160373,-0.506498748476385
2023-08-10 23:00:00+00:00,1944.5999755859375,1944.800048828125,1942.699951171875,1944.5999755859375,2162,0.0016094584726079983,4.464268275669643,-0.01264281513788425,-5.140926027036308e-05,-0.0007707723235279573,1950.4749938964844,1954.0219995117188,1.0030211963305085,1.0048452247475435,-0.0522679957458645,39.3162690408291,-0.7350701589618428
2023-08-11 00:00:00+00:00,1946.5999755859375,1947.199951171875,1944.0,1944.5,1730,0.0016132395931215675,4.514264787946429,-0.01162732897388317,0.0010284891623519865,-0.00041082921746682377,1950.2349914550782,1953.77,1.0018673666468358,1.0036833579081414,-0.060725510904043024,40.50273805383362,-0.43985146280220555
2023-08-11 01:00:00+00:00,1947.5,1947.800048828125,1946.300048828125,1946.5,2762,0.001601984368798942,4.428553989955357,-0.011170347804011342,0.0004623571485413702,0.000822229079533221,1950.1449890136719,1953.5260009765625,1.0013581458350047,1.0030942238647305,-0.056630928191063426,40.16856629497045,0.0
2023-08-11 02:00:00+00:00,1946.699951171875,1948.199951171875,1946.300048828125,1947.5,1761,0.001587249726468908,4.421404157366071,-0.011576567061754401,-0.0004108081274069031,0.001028436288484924,1949.9249877929688,1953.2819995117188,1.001656668568339,1.0033811314043963,-0.05561272197388931,39.118474901722095,-0.29705755841869397
2023-08-11 03:00:00+00:00,1946.5999755859375,1947.800048828125,1944.9000244140625,1946.800048828125,3121,0.0015866197567685279,3.942836216517857,-0.011627328973883059,-5.135644344023138e-05,0.000977027028214561,1949.7299865722657,1953.0239990234375,1.001607937442507,1.0033001250991829,-0.051007052625661124,30.62503576265044,-0.3328042640546332
2023-08-11 04:00:00+00:00,1945.4000244140625,1946.699951171875,1944.5999755859375,1946.699951171875,1261,0.0015785041046634367,3.471409388950893,-0.01223659588014097,-0.0006164343917213211,0.00041142077453937276,1949.4049865722657,1952.7539990234375,1.002058683102674,1.0037801863457825,-0.0548588076015876,33.333471734933255,-0.03596686607347892
2023-08-11 05:00:00+00:00,1947.699951171875,1948.0999755859375,1944.699951171875,1945.199951171875,3355,0.001606374124839919,3.0356968470982144,-0.011068823979753804,0.0011822384748376713,0.0005650753106611894,1949.1849853515625,1952.4799975585938,1.0007624553149441,1.0024542005989387,-0.05383997867519835,50.41656494140625,0.015401394374673614
2023-08-11 06:00:00+00:00,1948.300048828125,1949.800048828125,1947.5,1947.699951171875,4340,0.001599234202235001,2.692844935825893,-0.01076412854626817,0.0003081058023792771,0.0004108081274070141,1948.9299865722655,1952.1799975585936,1.0003233268636007,1.00199145338666,-0.06230318505809432,39.28589222988965,0.12333749853285401
2023-08-11 07:00:00+00:00,1950.0999755859375,1950.300048828125,1947.800048828125,1948.300048828125,4680,0.0016094582905663596,2.7071358816964284,-0.009850228186881249,0.0009238447429569252,0.0017465580209294895,1948.7099853515624,1951.9039965820311,0.9992872210390354,1.0009250915433459,-0.06231021444478983,42.78847846755168,0.2776790533063185
2023-08-11 08:00:00+00:00,1950.9000244140625,1951.5,1948.0999755859375,1950.0999755859375,4537,0.0016133661855798444,2.392857142857143,-0.00944400892913808,0.0004102604164613055,0.0022090048710858845,1948.5249877929687,1951.637998046875,0.9987825943967543,1.0003782734243567,-0.06180336700957818,66.43841343098893,0.3188190156764975
2023-08-11 09:00:00+00:00,1950.199951171875,1951.9000244140625,1949.199951171875,1951.0,3668,0.0015163788641774359,2.4071480887276784,-0.009799466274752481,-0.0003588462932117009,0.002467321218040164,1948.0849853515624,1951.3439965820312,0.9989155133456743,1.0005866298014563,-0.06771303191463998,59.9996512307196,0.287975709978611
2023-08-11 10:00:00+00:00,1950.0999755859375,1950.699951171875,1949.300048828125,1950.199951171875,1873,0.0014617264551559056,2.357142857142857,-0.009850228186881138,-5.126427465929062e-05,0.0012322351872620096,1947.8299865722656,1951.0619970703126,0.998835962749556,1.0004933190587246,-0.06951617160402698,66.66634373183491,0.1798006803604567
2023-08-11 11:00:00+00:00,1951.0,1951.0999755859375,1949.4000244140625,1950.0999755859375,2929,0.0011578595016258188,2.3428519112723216,-0.009393247017009311,0.0004615273192811742,0.0013857984418257363,1948.0049865722656,1950.787998046875,0.9984648829176144,0.9998913367744106,-0.04746194098161648,75.60985292074393,0.1797175866495507
2023-08-11 12:00:00+00:00,1948.0999755859375,1953.199951171875,1945.0999755859375,1951.0999755859375,17164,0.0010513527535625674,2.7999965122767856,-0.010865714350882108,-0.0014864297355522416,-0.0010255884442021967,1947.7849853515625,1950.5119970703124,0.9998383089993724,1.0012381405033637,-0.047467299236580725,61.184236943759586,0.07191783270039705
2023-08-11 13:00:00+00:00,1948.300048828125,1949.800048828125,1944.9000244140625,1948.199951171875,13655,0.0010480458494750038,2.9999912806919644,-0.01076412854626806,0.00010270173230053636,-0.0013327057016765398,1947.544989013672,1950.2759985351563,0.9996124519860752,1.001014191683781,-0.050294391164401035,62.09160756029648,0.08733552160226286
2023-08-11 14:00:00+00:00,1951.0999755859375,1953.5999755859375,1947.699951171875,1948.199951171875,17001,0.0007276169169781071,3.1928536551339284,-0.009342485104880652,0.0014371127073042889,0.00046150365941799443,1947.794989013672,1950.1159985351562,0.9983060906085691,0.9994956808656175,-0.014886226220675312,63.97507051223729,0.29299635552290976
2023-08-11 15:00:00+00:00,1946.300048828125,1952.0999755859375,1945.0,1951.0999755859375,13787,0.0009170898623501124,3.5928519112723216,-0.011779614710269143,-0.0024601131760924044,-0.0019485804858137001,1947.739990234375,1949.8780004882813,1.000739835261843,1.0018383350821527,-0.004620338454127505,47.0001220703125,-0.07187464079914974
2023-08-11 16:00:00+00:00,1946.5999755859375,1947.5,1945.699951171875,1946.300048828125,4814,0.0009008544914988317,3.585719517299107,-0.011627328973882948,0.00015410098663526384,-0.002255266229657882,1947.7749877929687,1949.6380004882812,1.0006036228407316,1.0015606826982668,-0.011806888631308346,49.74365073899951,-0.08725931322591046
2023-08-11 17:00:00+00:00,1945.5,1947.800048828125,1945.300048828125,1946.5999755859375,5787,0.0008990104184972889,3.5571463448660716,-0.012185833968012202,-0.0005650753106613005,-0.0013346212301837967,1947.814990234375,1949.4180004882812,1.0011899204494346,1.002013878431396,0.0015404617572393527,47.31711674159646,-0.23588409022749549
2023-08-11 18:00:00+00:00,1945.4000244140625,1946.0999755859375,1944.5999755859375,1945.5,2963,0.0008991468702235833,3.5142909458705356,-0.01223659588014097,-5.1388119217454786e-05,-0.0014884896275636494,1947.8499938964844,1949.31,1.0012593654012931,1.0020098568607323,0.01566099291841896,50.0,-0.28192116106266807
2023-08-11 19:00:00+00:00,1945.699951171875,1945.800048828125,1944.0999755859375,1945.4000244140625,2525,0.0008994820828440947,3.3928658621651784,-0.012084310143754775,0.00015417228027581054,-0.0027676820673634417,1947.9049926757812,1949.2219995117186,1.0011332895920453,1.0018101703388143,0.0056475996051769785,44.2528413077031,-0.23074557033477264
2023-08-11 20:00:00+00:00,1945.699951171875,1946.199951171875,1944.9000244140625,1945.5999755859375,0,0.0008681670148943543,3.3214285714285716,-0.012084310143754775,0.0,-0.00030832741159891874,1947.8599914550782,1949.1399975585937,1.0011101610409674,1.001768025118491,0.006161049283009073,42.261524152764046,-0.2256307096635107
2023-08-13 22:00:00+00:00,1945.5999755859375,1947.0,1944.699951171875,1945.5999755859375,1451,0.0008606253750389067,3.3071463448660716,-0.012135072055883432,-5.13828382825432e-05,-0.0005137162296012798,1947.764990234375,1949.05599609375,1.0011127748127082,1.0017763263523745,-0.0005132809824658634,35.099193196333005,-0.27678238923949255
2023-08-13 23:00:00+00:00,1945.5999755859375,1946.4000244140625,1944.4000244140625,1945.5,1488,0.0008564139406824402,3.2071446010044644,-0.012135072055883432,0.0,5.1388119217454786e-05,1947.7099914550781,1948.9779956054688,1.001084506525297,1.0017362356403783,-0.005390593040065179,31.468107628218263,-0.12833016946412443
2023-08-14 00:00:00+00:00,1943.0,1945.699951171875,1942.5,1945.5999755859375,2738,0.0009050826999207951,3.2428501674107144,-0.013455191673013414,-0.0013363361526330664,-0.0012336919831104076,1947.5299926757812,1948.8599951171875,1.0023314424476486,1.003015952196185,-0.0164284324617385,27.777526599752832,-0.2720345272953673
2023-08-14 01:00:00+00:00,1943.5,1945.0,1942.199951171875,1943.0,4296,0.0008995153244550059,3.342860630580357,-0.013201320132013283,0.0002573340195572982,-0.0011306733962500592,1947.434991455078,1948.773994140625,1.0020246933136496,1.0027136579061615,-0.024128549517063346,30.12023384932162,-0.3895226119130641
2023-08-14 02:00:00+00:00,1943.800048828125,1944.5999755859375,1942.199951171875,1943.4000244140625,1472,0.0008536949963744658,3.3928658621651784,-0.013048972415270355,0.00015438581328797163,-0.0009764621428939302,1947.2399963378907,1948.6719946289063,1.0017697023476462,1.0025064027566613,-0.03182955242714108,27.499809262226293,-0.12844884844478424
2023-08-14 03:00:00+00:00,1944.300048828125,1945.5999755859375,1943.300048828125,1943.800048828125,1703,0.0008524902753648351,2.97857666015625,-0.012795100874270113,0.0002572281034263213,-0.0006681367054505172,1947.0399963378907,1948.5719946289062,1.0014092205117298,1.0021971638602571,-0.037221836315950094,36.0294051647533,-0.1181509702382591
2023-08-14 04:00:00+00:00,1944.199951171875,1945.0,1943.5,1944.5,1913,0.0008178884395888839,2.7357177734375,-0.012845924766755503,-5.1482617773102035e-05,-0.0007195849257969344,1946.7449951171875,1948.4659936523437,1.0013090443417503,1.0021942406067326,-0.04954517572555574,34.814178497151644,-0.0668233784695451
2023-08-14 05:00:00+00:00,1944.800048828125,1946.300048828125,1943.5999755859375,1944.199951171875,2224,0.0008145263828972074,2.5071498325892856,-0.01254122933326998,0.0003086604625661682,0.0009264276006819561,1946.4399963378905,1948.353994140625,1.0008432473614723,1.001827409102875,-0.05596814128613444,22.124037204679766,-0.030840730873240706
2023-08-14 06:00:00+00:00,1943.9000244140625,1945.9000244140625,1943.300048828125,1944.699951171875,2717,0.0008162168402424256,2.1857212611607144,-0.012998210503141809,-0.0004627850634849606,0.00020582681454195395,1946.125,1948.2399951171874,1.0011445936303274,1.0022326100358134,-0.06726753194976942,33.783672324771956,-0.09250793046113932
2023-08-14 07:00:00+00:00,1946.4000244140625,1948.199951171875,1942.300048828125,1943.800048828125,6267,0.0008781486320832842,2.4785679408482144,-0.011728852798140595,0.001286074370390189,0.0013375735778506925,1945.9400024414062,1948.1399951171875,0.9997636549697462,1.0008939430134094,-0.06676084606567866,48.95859824017089,0.03598053449946654
2023-08-14 08:00:00+00:00,1946.199951171875,1948.199951171875,1945.800048828125,1946.5,3642,0.0008683511083983212,2.4714181082589284,-0.011830438602754755,-0.00010279143016744818,0.0009771651988050856,1945.7,1948.0779931640625,0.9997431141792117,1.000964978953502,-0.06882222966199823,54.02261757773038,0.03083756134180723
2023-08-14 09:00:00+00:00,1945.800048828125,1946.5,1944.199951171875,1946.199951171875,2825,0.0008075938590017218,2.528564453125,-0.012033486251269607,-0.00020547854988339775,0.0008230108509599265,1945.5850036621093,1947.9719946289063,0.9998894823925278,1.0011162225029695,-0.059586204561339735,52.22232771365405,0.010283369896077732
2023-08-14 10:00:00+00:00,1946.5,1946.9000244140625,1945.0999755859375,1945.9000244140625,2105,0.0008123293822592517,2.53570556640625,-0.011678090886011827,0.00035972410027262924,0.0008741007451635863,1945.4950012207032,1947.8919946289063,0.9994836892991026,1.0007151269606505,-0.048549922883072145,54.25551255746305,0.18013381369016984
2023-08-14 11:00:00+00:00,1946.0,1946.9000244140625,1945.300048828125,1946.4000244140625,2554,0.000734108759497181,2.5571376255580356,-0.011931962427012069,-0.00025687130747498177,0.0010802899118078635,1945.2400024414062,1947.773994140625,0.9996094565474852,1.0009116105553058,-0.04547485688708564,51.51537569973613,0.12863390789812193
2023-08-14 12:00:00+00:00,1942.300048828125,1946.0,1937.5,1945.9000244140625,21716,0.0006461453258811106,2.9999912806919644,-0.013810587038271305,-0.001901310982464044,-0.0021064403691485323,1945.0400024414062,1947.5779956054687,1.0014106747384033,1.0027173694303968,-0.04625014126185479,37.77815955801905,-0.07716843102788878
2023-08-14 13:00:00+00:00,1935.9000244140625,1942.9000244140625,1934.199951171875,1942.4000244140625,18124,0.0009587083147056069,3.4785679408482144,-0.017060155159145912,-0.0032950750415333685,-0.005292327107299766,1944.5050048828125,1947.2279956054688,1.0044449508550186,1.005851526963452,-0.06141723375584856,25.628442786863133,-0.43203333863646154
2023-08-14 14:00:00+00:00,1940.300048828125,1943.300048828125,1935.0,1935.9000244140625,15517,0.0011113938965462676,3.842860630580357,-0.014826073202272387,0.0022728572542862757,-0.002826600813024105,1944.2450073242187,1946.9439965820313,1.0020331693020759,1.003424185737623,-0.06887369790414681,43.77897034336889,-0.2005916285204779
2023-08-14 15:00:00+00:00,1943.0999755859375,1943.199951171875,1940.0999755859375,1940.300048828125,5571,0.0011660768398372987,3.864283970424107,-0.013404429760884979,0.0014430380288366074,-0.001746737433374057,1944.1300048828125,1946.7139965820313,1.0005300958827732,1.0018599253983336,-0.07016190414440784,49.16662004282611,-0.08741635127024551
2023-08-14 16:00:00+00:00,1943.9000244140625,1945.300048828125,1943.0,1943.0,6594,0.00116996507746043,3.857142857142857,-0.012998210503142031,0.0004117383758823756,-0.0010791241448805389,1944.0400085449219,1946.4119970703125,1.000072012001184,1.0012922334609298,-0.06168873223757773,50.204030791460106,0.0
2023-08-14 17:00:00+00:00,1942.300048828125,1945.0999755859375,1942.199951171875,1943.9000244140625,5429,0.001182682585137303,3.9000069754464284,-0.013810587038271416,-0.0008230750377297147,0.0,1943.8700134277344,1946.1539990234376,1.0008083017866145,1.0019842197901596,-0.060152439651789846,46.09376490110435,-0.21064403691485475
2023-08-14 18:00:00+00:00,1940.0,1942.5999755859375,1939.699951171875,1942.4000244140625,3064,0.0012077582346046265,4.000008719308036,-0.014978420919015203,-0.0011841882151589767,0.002117865351635828,1943.5900146484375,1946.0039990234375,1.0018505230146586,1.003094844857442,-0.04705517507423938,42.44614425348427,-0.3185670191874063
2023-08-14 19:00:00+00:00,1939.5999755859375,1940.300048828125,1939.199951171875,1940.0,2644,0.0012073495542994942,3.8857247488839284,-0.015181530547886788,-0.0002061981515786293,-0.00036080669204241467,1943.2900146484376,1945.7459985351563,1.001902474277659,1.0031687064480201,-0.049118947055722624,40.57956912679843,-0.3186387648577534
2023-08-14 20:00:00+00:00,1939.0999755859375,1939.9000244140625,1938.699951171875,1939.5999755859375,0,0.001175411850364317,3.785731724330357,-0.01543540208888703,-0.0002577851135767695,-0.002058566234500514,1943.0950134277343,1945.4659985351564,1.002060253670309,1.0032829782009023,-0.05323674098330462,41.17636499088959,-0.3801707893173645
2023-08-14 22:00:00+00:00,1939.300048828125,1939.5,1938.9000244140625,1939.4000244140625,1110,0.0011734504822961537,3.40716552734375,-0.015333816284272984,0.00010317840477869211,-0.0023663642821981634,1942.8850158691407,1945.33,1.001848588124969,1.003109344103569,-0.059411980756797794,35.743034890504504,-0.3442934826246146
2023-08-14 23:00:00+00:00,1939.300048828125,1939.9000244140625,1936.9000244140625,1939.199951171875,2162,0.0011721440669001373,3.4500296456473216,-0.015333816284272984,0.0,-0.0015445605336878998,1942.6600158691406,1945.1680004882812,1.0017325668831112,1.0030258090612136,-0.062246834934203486,36.03255873718753,-0.15445605336878984
2023-08-15 00:00:00+00:00,1938.9000244140625,1939.5,1936.699951171875,1939.4000244140625,1469,0.0011689702462279246,3.485743931361607,-0.015536925913144458,-0.00020627257463545767,-0.0005669977247100277,1942.3900146484375,1945.0280004882814,1.0017999846255248,1.0031605425741694,-0.0617414161914752,36.03238066056153,0.15496668020901586
2023-08-15 01:00:00+00:00,1937.699951171875,1939.9000244140625,1935.4000244140625,1938.9000244140625,4846,0.00117362693335268,3.6785975864955356,-0.01614625479975899,-0.0006189453953666657,-0.0009795960187556352,1942.0650146484375,1944.8880004882812,1.0022527035075388,1.0037095781067957,-0.06303742574531533,32.53972098430536,-0.13400492659990243
2023-08-15 02:00:00+00:00,1937.5999755859375,1938.5,1936.300048828125,1937.699951171875,2673,0.0011687001673729711,3.7214529854910716,-0.016197016711887648,-5.1594977786395546e-05,-0.0007735547516299901,1941.705010986328,1944.7460009765625,1.0021186186272268,1.0036880808632669,-0.07153548497632388,33.06458361020462,-0.2830528572438218
2023-08-15 03:00:00+00:00,1938.5999755859375,1939.0999755859375,1936.9000244140625,1937.5999755859375,1817,0.00117691379697745,3.271449497767857,-0.015689273629887052,0.0005161024012181326,-0.00036099274200018794,1941.440008544922,1944.6260009765624,1.0014649917439136,1.0031084418995742,-0.07437430997800622,41.628876798585985,-0.27265027838674777
2023-08-15 04:00:00+00:00,1938.0,1938.699951171875,1937.9000244140625,1938.5,931,0.0011285390238581752,2.7071533203125,-0.01599390708301606,-0.00030948911250050504,-0.0006703701311773225,1941.0200073242188,1944.4540014648437,1.0015583113128064,1.0033302381139544,-0.08442077005368584,56.4415753645221,-0.2213895237617591
2023-08-15 05:00:00+00:00,1936.699951171875,1938.9000244140625,1935.5,1937.5,3505,0.0011326900422340962,2.357151576450893,-0.016653997881759364,-0.0006708198287538325,-0.0011347017455695108,1940.5450073242187,1944.2380004882812,1.0019853649245032,1.0038922133043091,-0.09498645021364455,36.3634682251979,-0.17010560969716496
2023-08-15 06:00:00+00:00,1936.5,1938.5,1935.300048828125,1936.699951171875,4523,0.0011331037632227425,2.364292689732143,-0.01675552170601679,-0.00010324323690613646,-0.0006192657284990188,1940.0800048828125,1944.0340014648436,1.0018486986226762,1.003890524897931,-0.10221129316745586,18.868685007542865,-0.1598255117012477
2023-08-15 07:00:00+00:00,1936.300048828125,1936.800048828125,1934.699951171875,1936.300048828125,4250,0.0011249299294986638,2.350010463169643,-0.016857045530274218,-0.00010325389717269484,-0.0006708953211146396,1939.5700073242188,1943.8280029296875,1.0016887664172052,1.0038878034972516,-0.1099550987420466,12.000585930347526,-0.14439310984811118
2023-08-15 08:00:00+00:00,1935.5,1936.5,1933.699951171875,1936.300048828125,4595,0.0011254348726499686,2.342869349888393,-0.017263264788017277,-0.00041318432471726396,-0.0015990795548217474,1939.0450073242187,1943.6300024414063,1.0018315718544142,1.0042004662575077,-0.123362102880445,13.043997452499738,-0.1959495040708777
2023-08-15 09:00:00+00:00,1935.800048828125,1936.300048828125,1934.199951171875,1935.5999755859375,3413,0.001060610645378622,2.285731724330357,-0.01711091707127446,0.0001550239359984218,-0.0011351657233616974,1938.7200073242188,1943.3920043945313,1.001508398813122,1.0039218697049843,-0.1184943994044969,20.834463583344643,-0.1804774873344107
2023-08-15 10:00:00+00:00,1935.199951171875,1936.300048828125,1933.800048828125,1935.800048828125,3350,0.0007665170660304213,2.3857247488839284,-0.017415612504760092,-0.0003099998146054439,-0.0007745133669737614,1938.6850036621095,1943.1300024414063,1.0018008746269986,1.0040977942691292,-0.09584955025979622,20.271184204014972,-0.1908336270873825
2023-08-15 11:00:00+00:00,1935.4000244140625,1935.5,1933.199951171875,1935.300048828125,4524,0.000547513084031254,2.46429443359375,-0.017314026700146045,0.00010338634106843436,-0.0005680225075845868,1938.4400024414062,1942.8360034179686,1.0015707233589934,1.0038420889274078,-0.08453272222169814,23.945260117594472,-0.11869364792116337
2023-08-15 12:00:00+00:00,1935.0,1937.300048828125,1927.5,1935.4000244140625,26257,0.00040414109544913515,3.1214425223214284,-0.017517136329017628,-0.0002066882344819998,-0.0006714087668963087,1938.0350036621094,1942.5180029296876,1.0015684773447593,1.00388527283188,-0.07914144146964959,20.548792722894788,-0.13418536430107345
2023-08-15 13:00:00+00:00,1935.199951171875,1939.199951171875,1931.4000244140625,1935.0,21200,0.0003846321453966945,3.46429443359375,-0.017415612504760092,0.0001033339389535648,-0.0001550239359984218,1937.6,1942.2180029296876,1.0012402071562019,1.0036265253900831,-0.07452159793922397,22.66690537417402,-0.175385559521368
2023-08-15 14:00:00+00:00,1941.800048828125,1944.300048828125,1934.0999755859375,1935.0999755859375,24015,0.0008816060907691094,3.9928676060267856,-0.014064458579271326,0.0034105507558810366,0.003099493671173459,1937.575,1942.0520043945312,0.9978241586559466,1.0001297536100888,-0.05905996326922477,60.58378551762851,0.1960809508836429
2023-08-15 15:00:00+00:00,1938.4000244140625,1942.800048828125,1937.9000244140625,1941.800048828125,14838,0.0009290826857452035,4.021440778459821,-0.015790797454144478,-0.0017509652531497721,0.0016536137468634582,1937.4950012207032,1941.8000048828126,0.9995331081397232,1.0017540138392114,-0.061381938744993446,52.201450999961615,0.08778196339390648
2023-08-15 16:00:00+00:00,1935.199951171875,1939.0999755859375,1934.800048828125,1938.4000244140625,6679,0.0009963414864416946,4.171439034598214,-0.017415612504760092,-0.0016508838226798606,-0.00010337565343787603,1937.275,1941.5420043945312,1.0010722658539075,1.0032772082382577,-0.06009999999684664,43.68426800984254,-0.06713394413245545
2023-08-15 17:00:00+00:00,1935.5999755859375,1937.199951171875,1934.699951171875,1935.0999755859375,11317,0.000998202766988791,4.19287109375,-0.01721250287588851,0.00020670960322233256,0.00031006490229334993,1937.1,1941.2880029296875,1.0007749661257401,1.0029386378464011,-0.04824493161076471,41.84799915083324,-0.03615520448967575
2023-08-15 18:00:00+00:00,1933.9000244140625,1936.699951171875,1933.699951171875,1935.699951171875,4585,0.0010122388847187786,4.350019182477679,-0.018075641323146773,-0.0008782554212217741,-0.0006717273618290776,1936.8299987792968,1940.94400390625,1.0015150598936065,1.003642370031161,-0.039739947393841846,39.48743951373109,-0.08266471640080082
2023-08-15 19:00:00+00:00,1934.300048828125,1935.300048828125,1933.699951171875,1933.800048828125,6406,0.0010147865547220321,4.221452985491071,-0.017872531694275186,0.00020684854905250738,-0.003862395618192682,1936.5799987792968,1940.70400390625,1.0011786950801935,1.0033107351064818,-0.05135291385898435,43.54876816254742,-0.07748734177933587
2023-08-15 20:00:00+00:00,1933.300048828125,1935.300048828125,1932.800048828125,1934.300048828125,3047,0.001018410413584098,4.171456473214286,-0.018380274776275674,-0.0005169828748160521,-0.0026310232778082865,1936.3,1940.4380053710938,1.0015517255967037,1.0036921100515648,-0.06167764148812567,41.752869223799465,-0.09817602272052042
2023-08-15 22:00:00+00:00,1932.5999755859375,1933.800048828125,1932.300048828125,1933.0999755859375,0,0.0010137164053499875,4.128592354910714,-0.01873573212188996,-0.0003621130835907982,-0.0013435178025728023,1936.0450012207032,1940.1800048828125,1.0017825859869014,1.00392219258648,-0.06349118113313393,40.703573071614784,-0.1446754568979975
